project_id,project_type,project_scale,project_duration_years,complexity_index,initial_investment,tax_rate,risk_index,year,inflation_rate,market_growth_rate,revenue,operating_cost,capex,working_capital,cash_flow
P0095,Energy,Large,7,0.65,130157182.8,0.27,0.64,7,0.05,0.06,69950288.57,35290957.53,1835371.84,8539157.46,25376576.06
P0096,Infrastructure,Medium,3,0.29,234857867.12,0.22,0.58,1,0.07,0.03,30258762.15,15403966.15,18479910.63,1449834.29,-8310763.52
P0096,Infrastructure,Medium,3,0.29,234857867.12,0.22,0.58,2,0.05,0.1,34890406.78,17925346.47,7114846.64,1689523.07,6026153.73
P0096,Infrastructure,Medium,3,0.29,234857867.12,0.22,0.58,3,0.09,0.03,42671418.03,22273963.01,2031480.67,2178818.84,13667084.19
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,1,0.06,0.04,11809207.54,9347536.45,4426849.27,681190.73,-3126306.79
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,2,0.06,0.06,15565429.51,11189336.47,1287173.05,912979.76,1851751.7
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,3,0.1,0.07,15061806.54,10936482.59,2553005.15,1025167.12,509972.63
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,4,0.06,-0.01,17856246.63,13022135.82,1646751.73,1108656.51,1860469.47
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,5,0.04,0.0,18110910.96,13950931.39,496585.09,1105015.49,2989908.16
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,6,0.04,0.02,17539398.31,13251146.97,2128787.96,1004920.29,1247806.72
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,7,0.07,0.13,20118548.78,14518024.47,1872006.31,1217659.98,2390949.31
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,8,0.06,0.01,19581654.92,14150834.36,1354446.88,1122685.98,2851119.4
P0097,Infrastructure,Small,9,0.44,38493358.54,0.23,0.76,9,0.07,0.09,20770727.35,16307134.32,310474.51,1328984.39,2808793.6
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,1,0.05,0.06,20499196.79,12570943.93,4350616.62,966112.9,198552.67
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,2,0.07,0.06,27021170.55,16550959.68,2944543.52,1148346.26,4142277.75
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,3,0.02,0.09,30893268.87,18060992.49,1592670.07,1343715.86,7113579.05
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,4,0.05,0.04,30903638.36,18667813.91,3118026.21,1252707.98,5381075.41
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,5,0.05,0.09,33639317.93,21430767.65,2620797.98,1493143.16,5547775.68
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,6,0.1,0.04,35475133.59,22915515.09,1937980.8,1570320.44,6503401.98
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,7,0.03,0.09,40392672.42,23374492.24,1874872.09,1778628.77,9688747.89
P0098,Energy,Small,8,0.45,67519337.71,0.3,0.43,8,0.03,-0.0,36155923.74,21252031.05,965537.34,1650060.18,9575024.1
P0099,Technology,Large,5,0.48,27591044.53,0.24,0.15,1,0.06,0.01,14658272.99,6378974.57,1722261.05,1179365.44,3310069.2
P0099,Technology,Large,5,0.48,27591044.53,0.24,0.15,2,0.06,0.09,17397841.19,7479155.69,1110956.13,1474277.6,5646762.65
P0099,Technology,Large,5,0.48,27591044.53,0.24,0.15,3,0.06,0.05,23195668.43,9875300.74,1554013.07,1900172.97,8279097.73
P0099,Technology,Large,5,0.48,27591044.53,0.24,0.15,4,0.05,0.12,21441474.96,9536743.18,1087842.35,1741606.78,8065463.56
P0099,Technology,Large,5,0.48,27591044.53,0.24,0.15,5,0.06,0.07,24898719.72,10619058.97,258958.31,1938529.38,10926001.38
P0100,Real Estate,Small,4,0.64,141694049.55,0.28,0.23,1,0.04,0.03,41405591.49,27675327.92,11500994.69,3307654.25,-5035969.51
P0100,Real Estate,Small,4,0.64,141694049.55,0.28,0.23,2,0.07,0.03,65630985.69,41108356.89,2707715.42,5273495.42,13606016.59
P0100,Real Estate,Small,4,0.64,141694049.55,0.28,0.23,3,0.03,0.02,78426014.16,49619576.42,8352779.4,6002083.33,11448662.87
P0100,Real Estate,Small,4,0.64,141694049.55,0.28,0.23,4,0.05,0.08,103049184.62,67723917.44,3123031.62,7946774.75,20187981.79
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,1,0.04,0.05,40011675.55,29859026.44,5953787.57,3197109.74,-1630559.55
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,2,0.05,0.01,54033603.35,36262841.96,1437925.07,4245183.54,10535072.54
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,3,0.09,0.06,60036398.69,43052326.12,1246942.14,4326989.7,11254188.3
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,4,0.07,0.12,66773102.06,49153791.77,2110593.03,5586735.1,9678911.26
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,5,0.08,0.06,60826733.11,43367877.41,3112005.63,5159574.19,9935543.8
P0101,Healthcare,Small,6,0.66,82943891.73,0.26,0.19,6,0.07,0.01,68075769.89,54400428.97,641830.0,5121768.11,9582854.59
P0102,Infrastructure,Medium,4,0.35,163319979.13,0.26,0.61,1,0.06,0.04,49800985.97,35105883.65,14562535.09,3460790.9,-6829685.01
P0102,Infrastructure,Medium,4,0.35,163319979.13,0.26,0.61,2,0.05,0.05,71865404.71,48934716.73,6935793.75,5298525.5,8465820.2
P0102,Infrastructure,Medium,4,0.35,163319979.13,0.26,0.61,3,0.05,0.0,68695081.11,50373366.36,3684838.09,4529345.57,10968426.03
P0102,Infrastructure,Medium,4,0.35,163319979.13,0.26,0.61,4,0.03,0.02,80661384.63,56874730.25,2402325.32,6046553.68,13291571.28
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,1,0.07,0.11,20296637.96,12713487.48,9822082.1,1796356.16,-6121773.21
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,2,0.05,0.02,29611171.71,17281599.19,1683445.05,2668827.93,7017128.64
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,3,0.06,0.03,44370401.81,27133973.16,3388447.61,3742706.34,8405402.35
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,4,0.06,0.07,34223026.09,20234635.07,5491556.76,2809732.91,6148056.01
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,5,0.06,0.06,34209375.45,22335250.75,2152442.74,3144081.82,6338205.18
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,6,0.06,0.05,45170068.77,26511952.69,3827648.04,4318552.93,8431750.6
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,7,0.06,0.04,38158257.13,23822600.03,3779754.87,3484461.24,8043869.28
P0103,Real Estate,Small,8,0.49,82958639.57,0.25,0.2,8,0.05,0.07,34258240.85,18334196.43,1513366.71,2700888.61,11640275.66
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,1,0.05,0.01,38742304.25,24643001.91,13753060.35,3690500.41,-6901837.51
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,2,0.04,0.05,40665028.41,24597175.14,6341811.51,3792985.98,5735934.68
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,3,0.07,0.08,60535635.32,41101137.42,6734440.24,5608279.03,6226015.12
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,4,0.07,0.04,55448412.28,38449725.08,2964832.43,4506705.12,11022611.2
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,5,0.05,0.12,70274555.88,44170892.68,4209600.36,6050215.34,14143874.77
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,6,0.08,0.07,64441030.01,44357917.36,5215669.45,6570186.64,9979516.27
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,7,0.04,0.02,55269259.57,36650158.56,3831895.53,5010735.89,11746928.21
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,8,0.06,0.05,65172412.24,40305231.6,8614637.37,6121917.05,9732583.49
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,9,0.07,0.11,65071463.57,39252750.93,6008289.3,6335464.2,14009598.88
P0104,Infrastructure,Small,10,0.26,180960137.93,0.23,0.59,10,0.03,0.02,54006970.69,34568524.89,4929380.02,4654390.82,12410189.95
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,1,0.06,-0.0,21801063.65,12411300.62,3496013.35,2738379.04,709796.53
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,2,0.06,0.09,32852510.2,20712788.33,633774.42,3941882.62,6681111.93
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,3,0.02,0.08,43157274.3,26470538.22,1880357.96,5314078.61,9124386.56
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,4,0.06,0.0,37832813.16,22334217.16,1217826.96,5021137.91,10887116.73
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,5,0.04,0.03,42858039.54,22549255.28,870221.94,5418759.05,13644301.34
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,6,0.05,0.12,45740240.64,27709051.11,1134154.74,5070873.06,12220335.16
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,7,0.08,0.03,40625483.82,25431816.19,1018855.83,5074478.55,10814365.06
P0105,Technology,Small,8,0.31,37514100.98,0.26,0.65,8,0.04,0.02,47742735.01,27125349.33,848810.56,5894163.78,13474359.62
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,1,0.06,0.08,35121419.03,26582457.19,9277124.82,4064659.96,-7042125.83
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,2,0.06,0.06,39536349.87,23787744.18,6499490.49,5328263.4,3529517.09
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,3,0.06,0.01,54248801.33,38301600.98,5689153.2,6466167.97,4740661.62
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,4,0.04,0.01,50911529.45,32421256.28,4568239.48,6810593.36,8320729.92
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,5,0.07,0.1,63709109.56,45931029.55,3736541.67,8008086.55,7819711.64
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,6,0.06,0.09,62129785.57,45896569.08,5444170.06,7632668.72,6918910.14
P0106,Manufacturing,Medium,7,0.52,99549648.66,0.28,0.65,7,0.05,0.01,55360606.82,40141719.17,1829396.47,7147929.63,8828675.3
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,1,0.06,0.06,18995341.69,10194364.66,5821746.34,1407615.72,-452438.66
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,2,0.05,0.03,28641538.55,15724570.95,1161658.22,2149541.43,7873126.95
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,3,0.05,0.13,35468043.08,18857954.41,1043049.49,2661835.27,12001871.2
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,4,0.05,0.08,41535090.54,22362005.93,2258917.65,2984842.6,11698833.74
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,5,0.04,0.04,35672156.15,20634660.71,539131.52,2566588.36,11348991.37
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,6,0.08,0.02,36135558.58,20978835.78,2276464.53,2840537.11,9869016.65
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,7,0.05,0.04,36661915.85,21270155.14,1219688.22,2745823.43,10763413.0
P0107,Technology,Large,8,0.46,42222292.91,0.23,0.42,8,0.04,0.1,42536159.97,20319964.22,324616.7,3047908.04,15701232.16
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,1,0.06,0.01,68448915.02,52199940.71,17498934.81,7709558.86,-12822815.12
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,2,0.04,0.1,122886858.58,107757601.12,17898818.85,13789369.88,-13086696.2
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,3,0.06,0.02,122451192.76,97415570.59,17473890.93,15188708.93,-1050540.02
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,4,0.05,-0.02,151616078.46,123792977.87,17098270.25,17512198.84,404877.48
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,5,0.04,0.08,145586435.63,108988941.03,19101636.86,17290989.74,7073282.77
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,6,0.06,0.05,134024156.99,98831607.66,11942237.88,15296040.41,14840524.98
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,7,0.06,0.12,155961782.84,126915148.28,6528687.64,18197439.44,11226911.94
P0108,Infrastructure,Large,8,0.61,340901418.22,0.29,0.46,8,0.02,0.05,170411984.55,140094439.17,3209238.9,19888021.04,16715324.0
P0109,Energy,Small,3,0.38,65204129.09,0.24,0.34,1,0.08,0.07,16448604.51,8384112.61,2800049.76,1439414.1,1971808.58
P0109,Energy,Small,3,0.38,65204129.09,0.24,0.34,2,0.08,0.08,23057620.28,10735961.26,2985971.93,1879691.06,5714020.41
P0109,Energy,Small,3,0.38,65204129.09,0.24,0.34,3,0.04,0.11,34389750.95,14757216.65,1580335.68,2574201.33,12811295.0
P0110,Real Estate,Medium,3,0.74,74372882.38,0.21,0.32,1,0.06,0.04,18677855.12,9597312.14,8402221.9,1577854.84,-2873966.19
P0110,Real Estate,Medium,3,0.74,74372882.38,0.21,0.32,2,0.06,0.1,30963218.06,16568539.34,1344703.92,2942228.31,8958065.31
P0110,Real Estate,Medium,3,0.74,74372882.38,0.21,0.32,3,0.08,0.06,37565980.95,19960400.64,1663356.01,3625330.79,12086098.81
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,1,0.06,0.01,8099070.76,6281395.73,6947484.69,842947.06,-6319639.11
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,2,0.05,0.07,10338894.29,7671418.62,1109913.6,1198835.82,684182.92
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,3,0.06,0.09,13829704.96,10541503.05,2679373.18,1410647.78,-294359.6
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,4,0.05,0.02,16726640.45,12447475.22,1798635.25,1832498.99,1038703.79
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,5,0.1,0.06,16358110.3,13310160.4,915931.86,1789342.79,1615224.17
P0111,Infrastructure,Medium,6,0.55,50308265.63,0.21,0.63,6,0.04,0.03,15594442.14,11598727.15,336295.1,1623313.45,3014455.59
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,1,0.04,0.06,44973830.83,33231068.84,12789303.18,5726624.18,-9533763.05
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,2,0.04,0.03,47048430.45,32424234.1,2058689.48,5383119.83,9601331.63
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,3,0.05,0.04,56126764.03,41366609.33,1872695.39,6113069.84,8207618.28
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,4,0.05,0.02,60636102.19,44543699.62,4779013.31,7171845.62,6421352.84
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,5,0.06,0.12,65536203.89,49557199.48,1561714.05,7494145.5,10712067.18
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,6,0.05,0.08,76358640.97,53419884.23,5443154.73,9751747.87,9780297.64
P0112,Manufacturing,Medium,7,0.27,86502315.03,0.24,0.62,7,0.11,0.03,72838859.79,52695233.4,1977242.31,8646894.21,15072223.69
P0113,Technology,Small,5,0.14,12571181.27,0.21,0.23,1,0.07,0.11,3729747.59,1689151.86,642697.1,385330.59,589079.07
P0113,Technology,Small,5,0.14,12571181.27,0.21,0.23,2,0.04,0.03,6175147.8,2558148.98,236821.83,620001.08,2371043.87
P0113,Technology,Small,5,0.14,12571181.27,0.21,0.23,3,0.04,0.04,7195685.21,3002164.97,561714.83,761371.0,2467392.59
P0113,Technology,Small,5,0.14,12571181.27,0.21,0.23,4,0.07,0.09,7352224.41,3638837.55,491629.68,693571.48,2652141.05
P0113,Technology,Small,5,0.14,12571181.27,0.21,0.23,5,0.09,0.03,8054062.57,3400282.46,147818.59,852485.21,3409164.72
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,1,0.05,0.04,5488743.1,2260075.7,3681569.27,651718.39,-1922442.85
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,2,0.05,0.03,8567153.81,3893859.53,701565.74,1185384.22,2302450.85
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,3,0.08,0.06,10001181.06,4552709.18,1196890.79,1314884.6,2770787.55
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,4,0.08,0.04,9140646.2,3729002.0,868262.11,1230763.45,3366215.23
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,5,0.04,0.03,12417772.08,5824160.0,1151151.23,1582392.89,3382319.03
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,6,0.05,0.01,11251821.89,5246373.61,459942.31,1622320.76,3772487.58
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,7,0.03,0.03,10276140.8,4425583.28,951028.87,1393626.79,3826841.42
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,8,0.06,-0.04,10331116.52,4585673.92,773849.48,1373611.1,3605920.79
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,9,0.04,0.05,8955046.47,3724855.43,1536932.92,1033713.02,2596970.38
P0114,Energy,Small,10,0.35,27391800.23,0.25,0.58,10,0.06,0.11,12729847.8,5652945.01,322754.99,1719041.7,4044514.27
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,1,0.05,0.06,17200729.54,11449365.05,3566881.81,858052.94,259285.58
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,2,0.06,0.05,28595096.34,20130928.91,1813537.63,1572309.17,4292433.28
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,3,0.03,-0.01,34406931.48,22637446.0,1066725.25,1689869.59,8384897.31
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,4,0.05,0.01,40204734.75,27977232.48,1166237.65,2041264.67,8718236.59
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,5,0.04,0.11,48488608.53,32632584.14,1680850.62,2737040.57,10249042.29
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,6,0.07,0.04,41892093.44,26887627.68,1270440.28,2270900.92,11228202.62
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,7,0.04,0.06,44127045.01,28514935.38,2325924.56,2095904.79,10180155.67
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,8,0.07,0.06,41044914.39,26369139.51,3044454.58,1909577.51,8835798.19
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,9,0.06,0.11,50201901.76,31112448.87,1228306.6,2507875.69,14066559.4
P0115,Manufacturing,Small,10,0.69,47285652.16,0.18,0.64,10,0.05,0.08,44782747.64,31257352.7,801325.76,2433970.72,10249828.14
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,1,0.03,0.09,28075455.52,17070471.87,9165650.65,1372377.6,-2597501.02
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,2,0.08,0.05,36206418.13,22229329.48,1384693.27,1860267.96,7654296.07
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,3,0.02,0.02,44779176.0,26574530.95,2270935.75,2261617.85,10247170.83
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,4,0.06,0.05,46921867.92,34102743.89,935894.1,2461895.06,7782070.74
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,5,0.06,0.01,50214442.77,32843505.26,2161939.36,2604072.65,9903634.5
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,6,0.07,0.09,58922176.26,37710526.51,2284763.37,3006598.06,12079538.45
P0116,Manufacturing,Medium,7,0.22,67625122.35,0.29,0.52,7,0.06,0.06,48274191.59,31898638.96,1193189.6,2399838.54,11162569.23
P0117,Infrastructure,Medium,4,0.39,163614357.57,0.24,0.5,1,0.05,0.04,35958249.82,20683080.27,14267430.26,3652241.89,-6303992.4
P0117,Infrastructure,Medium,4,0.39,163614357.57,0.24,0.5,2,0.06,0.03,55269644.07,33142731.72,5001443.45,5494413.94,10538705.98
P0117,Infrastructure,Medium,4,0.39,163614357.57,0.24,0.5,3,0.09,0.09,82047549.78,46449529.19,3823191.92,8202095.66,21122427.53
P0117,Infrastructure,Medium,4,0.39,163614357.57,0.24,0.5,4,0.08,0.04,71563640.26,37083218.44,1348954.77,7495481.47,25084391.0
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,1,0.06,0.06,101596201.19,64856692.94,25486465.76,11939221.22,-11199438.9
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,2,0.07,0.04,102206550.0,65487602.73,6006466.16,12800418.19,19857584.0
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,3,0.02,0.03,170580337.52,109607087.14,7104957.46,21035677.59,27476691.15
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,4,0.07,0.02,152115012.74,95558163.58,7937571.01,16957422.87,35775350.67
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,5,0.04,0.0,166451600.37,106375976.71,5722587.57,22115822.51,31030133.97
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,6,0.06,0.06,152287779.36,95651039.64,5236873.01,16765421.01,42434709.97
P0118,Real Estate,Large,7,0.75,213046028.9,0.28,0.33,7,0.07,0.02,137302946.69,78489978.24,4367240.93,14995457.68,39757558.9
P0119,Energy,Medium,4,0.68,106225304.19,0.26,0.62,1,0.06,0.12,40478519.39,29722447.44,11677690.05,4189634.86,-7852175.37
P0119,Energy,Medium,4,0.68,106225304.19,0.26,0.62,2,0.03,0.07,62580952.87,44598159.65,4624758.95,7156951.78,5629000.3
P0119,Energy,Medium,4,0.68,106225304.19,0.26,0.62,3,0.04,0.03,64264595.8,44364333.17,4375983.36,7739440.58,9583514.34
P0119,Energy,Medium,4,0.68,106225304.19,0.26,0.62,4,0.05,0.08,74431561.58,52830344.52,815279.38,7993067.89,15315714.61
P0120,Infrastructure,Small,3,0.32,107051209.54,0.32,0.8,1,0.04,0.06,18738665.92,10099342.46,10425431.13,1960177.86,-6320826.25
P0120,Infrastructure,Small,3,0.32,107051209.54,0.32,0.8,2,0.07,0.05,27457796.86,15714909.37,2236776.12,3098657.36,4366233.09
P0120,Infrastructure,Small,3,0.32,107051209.54,0.32,0.8,3,0.04,0.03,32989142.79,15920155.74,1320223.86,3717415.54,9501739.66
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,1,0.04,0.01,12045114.53,9061724.54,5434512.72,558651.54,-3771742.71
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,2,0.04,0.04,19233400.84,15333912.05,1112203.21,1012189.98,1332439.84
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,3,0.06,0.06,23953932.28,16779551.14,1569598.92,1151581.49,3574239.76
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,4,0.06,0.01,27596381.62,19790922.9,2131070.13,1404518.74,3251850.71
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,5,0.05,0.01,26563694.82,20732218.95,2191294.58,1260688.31,2315296.0
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,6,0.04,0.03,27377803.15,20556571.06,1985339.71,1421986.24,2695350.21
P0121,Manufacturing,Small,7,0.59,49306284.4,0.27,0.3,7,0.07,0.05,22975046.57,18905271.99,809836.86,1066180.89,2382179.67
P0122,Energy,Small,3,0.87,187855052.28,0.25,0.66,1,0.05,0.06,45099647.71,31803948.95,23821153.66,2514769.73,-15490811.37
P0122,Energy,Small,3,0.87,187855052.28,0.25,0.66,2,0.07,0.05,54552984.8,45063612.66,6031420.17,2826092.7,815702.0
P0122,Energy,Small,3,0.87,187855052.28,0.25,0.66,3,0.03,0.06,63669994.57,48165279.48,2954751.91,3769520.75,7593955.86
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,1,0.05,0.05,30457473.52,16966926.82,16234698.67,3095777.07,-8293112.28
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,2,0.08,0.09,42409070.49,24783452.9,2733608.71,3884495.02,10244706.72
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,3,0.06,0.03,57461368.34,32878923.57,4240859.9,5615932.46,13770310.16
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,4,0.07,0.08,57495008.27,33350387.48,6872271.39,5366126.44,13425177.64
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,5,0.09,0.09,53572300.68,30581935.94,4928773.11,4611542.28,14791173.56
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,6,0.09,0.1,61196765.7,35687852.0,6031067.9,5684106.95,13819083.82
P0123,Infrastructure,Medium,7,0.52,123688798.3,0.2,0.37,7,0.08,0.03,60116197.03,36460123.76,2906649.11,5775451.74,17223577.88
P0124,Infrastructure,Large,8,0.53,325768405.39,0.29,0.68,1,0.05,0.0,43918190.6,23526794.42,23622131.6,4444736.88,-13255728.63
P0124,Infrastructure,Large,8,0.53,325768405.39,0.29,0.68,2,0.06,0.06,80460768.29,42357739.03,8592872.63,8047897.15,14562394.37
P0124,Infrastructure,Large,8,0.53,325768405.39,0.29,0.68,3,0.04,0.08,85175187.55,42511940.86,17786831.62,9118639.89,11426240.76
P0124,Infrastructure,Large,8,0.53,325768405.39,0.29,0.68,4,0.08,0.08,85649705.16,46409027.87,19617198.44,8714199.31,8375199.0
